FPR;Precision
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.153;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.152;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.151;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.15;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.149;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.008
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.148;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.147;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.146;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.145;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.144;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.143;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.142;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.141;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.14;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.139;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.138;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.137;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.136;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
